#r-i 					  g-r 						i-z 
5.096219512195131474e-01 1.093803873660839754e+00 2.466837191261695983e-01
5.106219512195132593e-01 1.094741514407837624e+00 2.471165774431414719e-01
5.116219512195131491e-01 1.095679155154835493e+00 2.475494357601132345e-01
5.126219512195130390e-01 1.096602956051216049e+00 2.479822940770850248e-01
5.136219512195131509e-01 1.097304717158014808e+00 2.484151523940568984e-01
5.146219512195132628e-01 1.098006478264813568e+00 2.488480107110287720e-01
5.156219512195131527e-01 1.098708239371612327e+00 2.492808690280005623e-01
5.166219512195130426e-01 1.099410000478411087e+00 2.497137273449723249e-01
5.176219512195131545e-01 1.100111761585209846e+00 2.501465856619441985e-01
5.186219512195132664e-01 1.100813522692008828e+00 2.505794439789160721e-01
5.196219512195131562e-01 1.101515283798807365e+00 2.510123022958878902e-01
5.206219512195130461e-01 1.102217044905606125e+00 2.514451606128596528e-01
5.216219512195131580e-01 1.102918806012405106e+00 2.518780189298315264e-01
5.226219512195132699e-01 1.103620567119203866e+00 2.523108772468034000e-01
5.236219512195131598e-01 1.104322328226002625e+00 2.527437355637751626e-01
5.246219512195130497e-01 1.105024089332801385e+00 2.531765938807469807e-01
5.256219512195131616e-01 1.105725850439600144e+00 2.536094521977188543e-01
5.266219512195132735e-01 1.106427611546398904e+00 2.540423105146907279e-01
5.276219512195131633e-01 1.107129372653197663e+00 2.544751688316624905e-01
5.286219512195130532e-01 1.107831133759996423e+00 2.549080271486342530e-01
5.296219512195131651e-01 1.108532894866795182e+00 2.553408854656061266e-01
5.306219512195132770e-01 1.109234655973594164e+00 2.557769728282727195e-01
5.316219512195131669e-01 1.109936417080392701e+00 2.562192663308524576e-01
5.326219512195130568e-01 1.110638178187191460e+00 2.566615598334321957e-01
5.336219512195131687e-01 1.111339939293990442e+00 2.571038533360120448e-01
5.346219512195132806e-01 1.112041700400789201e+00 2.575461468385918939e-01
5.356219512195131705e-01 1.112743461507587961e+00 2.579884403411716320e-01
5.366219512195130603e-01 1.113445222614386720e+00 2.584307338437513701e-01
5.376219512195131722e-01 1.114146983721185480e+00 2.588730273463312193e-01
5.386219512195132841e-01 1.114848744827984239e+00 2.593153208489110684e-01
5.396219512195131740e-01 1.115550505934782999e+00 2.597576143514908065e-01
5.406219512195130639e-01 1.116252267041581758e+00 2.601999078540705446e-01
5.416219512195131758e-01 1.116954028148380518e+00 2.606422013566503937e-01
5.426219512195132877e-01 1.117655789255179499e+00 2.610844948592302428e-01
5.436219512195131776e-01 1.118357550361978259e+00 2.615267883618099809e-01
5.446219512195130674e-01 1.119059311468776796e+00 2.619690818643897190e-01
5.456219512195131793e-01 1.119698298804916448e+00 2.624113753669695681e-01
5.466219512195132912e-01 1.120291555277223683e+00 2.628536688695494172e-01
5.476219512195131811e-01 1.120884811749530918e+00 2.632959623721292108e-01
5.486219512195130710e-01 1.121478068221837932e+00 2.637382558747089489e-01
5.496219512195131829e-01 1.122071324694145167e+00 2.641805493772887981e-01
5.506219512195132948e-01 1.122664581166452402e+00 2.646228428798686472e-01
5.516219512195131847e-01 1.123257837638759637e+00 2.650651363824483853e-01
5.526219512195130745e-01 1.123851094111066651e+00 2.655074298850281234e-01
5.536219512195131864e-01 1.124444350583374108e+00 2.659497233876079725e-01
5.546219512195132983e-01 1.125037607055681343e+00 2.663920168901878216e-01
5.556219512195131882e-01 1.125630863527988357e+00 2.668343103927675597e-01
5.566219512195130781e-01 1.126224120000295592e+00 2.672766038953472978e-01
5.576219512195131900e-01 1.126817376472602827e+00 2.677188973979271469e-01
5.586219512195133019e-01 1.127410632944910063e+00 2.681611909005069960e-01
5.596219512195131918e-01 1.128003889417217298e+00 2.686034844030867341e-01
5.606219512195130816e-01 1.128597145889524311e+00 2.690457779056664722e-01
5.616219512195131935e-01 1.129190402361831547e+00 2.694880714082463213e-01
5.626219512195133055e-01 1.129783658834138782e+00 2.699303649108261705e-01
5.636219512195131953e-01 1.130376915306446017e+00 2.703889264942518356e-01
5.646219512195130852e-01 1.130970171778753031e+00 2.708500903680474692e-01
5.656219512195131971e-01 1.131563428251060266e+00 2.713112542418432693e-01
5.666219512195133090e-01 1.132156684723367723e+00 2.717724181156390140e-01
5.676219512195131989e-01 1.132749941195674737e+00 2.722335819894347031e-01
5.686219512195130887e-01 1.133343197667981972e+00 2.726947458632303367e-01
5.696219512195132006e-01 1.133936454140289207e+00 2.731559097370261369e-01
5.706219512195133126e-01 1.134529710612596443e+00 2.736170736108218815e-01
5.716219512195132024e-01 1.135122967084903456e+00 2.740782374846175151e-01
5.726219512195130923e-01 1.135716223557210691e+00 2.745394013584132042e-01
5.736219512195132042e-01 1.136309480029517927e+00 2.750005652322089489e-01
5.746219512195133161e-01 1.136902736501825162e+00 2.754617291060047490e-01
5.756219512195132060e-01 1.137495992974132397e+00 2.759228929798003827e-01
5.766219512195130958e-01 1.138089249446439410e+00 2.763840568535960718e-01
5.776219512195132078e-01 1.138668115751710452e+00 2.768452207273918164e-01
5.786219512195133197e-01 1.139115126847094261e+00 2.773063846011875611e-01
5.796219512195132095e-01 1.139562137942478071e+00 2.777675484749832502e-01
5.806219512195130994e-01 1.140009149037861880e+00 2.782287123487789393e-01
5.816219512195132113e-01 1.140456160133245689e+00 2.786898762225746840e-01
5.826219512195133232e-01 1.140903171228629498e+00 2.791510400963704286e-01
5.836219512195132131e-01 1.141350182324013085e+00 2.796122039701661177e-01
5.846219512195131029e-01 1.141797193419396894e+00 2.800733678439617513e-01
5.856219512195132149e-01 1.142244204514780703e+00 2.805345317177575515e-01
5.866219512195133268e-01 1.142691215610164512e+00 2.809956955915532961e-01
5.876219512195132166e-01 1.143138226705548322e+00 2.814568594653489852e-01
5.886219512195131065e-01 1.143585237800931909e+00 2.819180233391446189e-01
5.896219512195132184e-01 1.144032248896315718e+00 2.823791872129404190e-01
5.906219512195133303e-01 1.144479259991699749e+00 2.828403510867361637e-01
5.916219512195132202e-01 1.144926271087083336e+00 2.833015149605317973e-01
5.926219512195131101e-01 1.145373282182467145e+00 2.837626788343274864e-01
5.936219512195132220e-01 1.145820293277850954e+00 2.842238427081232310e-01
5.946219512195133339e-01 1.146267304373234763e+00 2.846850065819190312e-01
5.956219512195132237e-01 1.146714315468618572e+00 2.851389627566280893e-01
5.966219512195131136e-01 1.147161326564002160e+00 2.855812562592078274e-01
5.976219512195132255e-01 1.147608337659385969e+00 2.860235497617876765e-01
5.986219512195133374e-01 1.148055348754769778e+00 2.864658432643675257e-01
5.996219512195132273e-01 1.148502359850153587e+00 2.869081367669472638e-01
6.006219512195131172e-01 1.148949370945537396e+00 2.873504302695270018e-01
6.016219512195132291e-01 1.149396382040921205e+00 2.877927237721067955e-01
6.026219512195133410e-01 1.149843393136305014e+00 2.882350172746866446e-01
6.036219512195132308e-01 1.150290404231688601e+00 2.886773107772663827e-01
6.046219512195131207e-01 1.150737415327072410e+00 2.891196042798461208e-01
6.056219512195132326e-01 1.151184426422456220e+00 2.895618977824259144e-01
6.066219512195133445e-01 1.151631437517840029e+00 2.900041912850057635e-01
6.076219512195132344e-01 1.152078448613223838e+00 2.904464847875855016e-01
6.086219512195131243e-01 1.152525459708607425e+00 2.908887782901652397e-01
6.096219512195132362e-01 1.152972470803991234e+00 2.913310717927450888e-01
6.106219512195133481e-01 1.153410731810472711e+00 2.917733652953248824e-01
6.116219512195132380e-01 1.153843590127444418e+00 2.922156587979046205e-01
6.126219512195131278e-01 1.154276448444416348e+00 2.926579523004843586e-01
6.136219512195132397e-01 1.154709306761388277e+00 2.931002458030642077e-01
6.146219512195133516e-01 1.155142165078359984e+00 2.935425393056440568e-01
6.156219512195132415e-01 1.155575023395331913e+00 2.939848328082237394e-01
6.166219512195131314e-01 1.156007881712303620e+00 2.944271263108034775e-01
6.176219512195132433e-01 1.156440740029275549e+00 2.948694198133833266e-01
6.186219512195133552e-01 1.156873598346247478e+00 2.953117133159631758e-01
6.196219512195132451e-01 1.157306456663219185e+00 2.957540068185429138e-01
6.206219512195131349e-01 1.157739314980190892e+00 2.961963003211226519e-01
6.216219512195132468e-01 1.158172173297162821e+00 2.966385938237024456e-01
6.226219512195133587e-01 1.158605031614134750e+00 2.970808873262822947e-01
6.236219512195132486e-01 1.159037889931106458e+00 2.975231808288620328e-01
6.246219512195131385e-01 1.159470748248078387e+00 2.979654743314417709e-01
6.256219512195132504e-01 1.159903606565050094e+00 2.984077678340215645e-01
6.266219512195133623e-01 1.160336464882022023e+00 2.988500613366014136e-01
6.276219512195132522e-01 1.160769323198993952e+00 2.992923548391811517e-01
6.286219512195131420e-01 1.161202181515965659e+00 2.997389027638966974e-01
6.296219512195132539e-01 1.161635039832937588e+00 3.001859138592805065e-01
6.306219512195133658e-01 1.162067898149909295e+00 3.006329249546643156e-01
6.316219512195132557e-01 1.162500756466881224e+00 3.010799360500480693e-01
6.326219512195131456e-01 1.162933614783852931e+00 3.015269471454318229e-01
6.336219512195132575e-01 1.163366473100824861e+00 3.019739582408156320e-01
6.346219512195133694e-01 1.163799331417796790e+00 3.024209693361994411e-01
6.356219512195132593e-01 1.164232189734768497e+00 3.028679804315831947e-01
6.366219512195131491e-01 1.164665048051740204e+00 3.033149915269668928e-01
6.376219512195132610e-01 1.165097906368712133e+00 3.037620026223507574e-01
6.386219512195133730e-01 1.165530764685684062e+00 3.042090137177345666e-01
6.396219512195132628e-01 1.165963623002655769e+00 3.046560248131183202e-01
6.406219512195131527e-01 1.166396481319627698e+00 3.051030359085020183e-01
6.416219512195132646e-01 1.166829339636599405e+00 3.055500470038858274e-01
6.426219512195133765e-01 1.167246559532908234e+00 3.059970580992696920e-01
6.436219512195132664e-01 1.167566195622584679e+00 3.064440691946533901e-01
6.446219512195131562e-01 1.167885831712260902e+00 3.068910802900371437e-01
6.456219512195132681e-01 1.168205467801937125e+00 3.073380913854209529e-01
6.466219512195133801e-01 1.168525103891613348e+00 3.077851024808048175e-01
6.476219512195132699e-01 1.168844739981289571e+00 3.082321135761885156e-01
6.486219512195131598e-01 1.169164376070965794e+00 3.086791246715722692e-01
6.496219512195132717e-01 1.169484012160642239e+00 3.091261357669560783e-01
6.506219512195133836e-01 1.169803648250318462e+00 3.095731468623398874e-01
6.516219512195132735e-01 1.170123284339994685e+00 3.100201579577236410e-01
6.526219512195131633e-01 1.170442920429670908e+00 3.104671690531073391e-01
6.536219512195132753e-01 1.170762556519347353e+00 3.109141801484912038e-01
6.546219512195133872e-01 1.171082192609023576e+00 3.113611912438750129e-01
6.556219512195132770e-01 1.171401828698699799e+00 3.118082023392587665e-01
6.566219512195131669e-01 1.171721464788376021e+00 3.122552134346424646e-01
6.576219512195132788e-01 1.172041100878052244e+00 3.127022245300263292e-01
6.586219512195133907e-01 1.172360736967728689e+00 3.131492356254101384e-01
6.596219512195132806e-01 1.172680373057404912e+00 3.135962467207938364e-01
6.606219512195131705e-01 1.173000009147081135e+00 3.140333111826978385e-01
6.616219512195132824e-01 1.173319645236757358e+00 3.144567343140617921e-01
6.626219512195133943e-01 1.173639281326433803e+00 3.148801574454256902e-01
6.636219512195132841e-01 1.173958917416110026e+00 3.153035805767894773e-01
6.646219512195131740e-01 1.174278553505786249e+00 3.157270037081533198e-01
6.656219512195132859e-01 1.174598189595462472e+00 3.161504268395172179e-01
6.666219512195133978e-01 1.174917825685138695e+00 3.165738499708811160e-01
6.676219512195132877e-01 1.175237461774814918e+00 3.169972731022449586e-01
6.686219512195131776e-01 1.175557097864491141e+00 3.174206962336087456e-01
6.696219512195132895e-01 1.175876733954167586e+00 3.178441193649726992e-01
6.706219512195134014e-01 1.176196370043843809e+00 3.182675424963365973e-01
6.716219512195132912e-01 1.176516006133520031e+00 3.186909656277003844e-01
6.726219512195131811e-01 1.176835642223196254e+00 3.191143887590642270e-01
6.736219512195132930e-01 1.177155278312872699e+00 3.195378118904281251e-01
6.746219512195134049e-01 1.177474914402548922e+00 3.199612350217920231e-01
6.756219512195132948e-01 1.177741780822398443e+00 3.203846581531558657e-01
6.766219512195131847e-01 1.177981217834406902e+00 3.208080812845196528e-01
6.776219512195132966e-01 1.178220654846415583e+00 3.212315044158836064e-01
6.786219512195134085e-01 1.178460091858424263e+00 3.216549275472475045e-01
6.796219512195132983e-01 1.178699528870432722e+00 3.220783506786113470e-01
6.806219512195131882e-01 1.178938965882441403e+00 3.225017738099751341e-01
6.816219512195133001e-01 1.179178402894449862e+00 3.229251969413390322e-01
6.826219512195134120e-01 1.179417839906458543e+00 3.233486200727029303e-01
6.836219512195133019e-01 1.179657276918467002e+00 3.237720432040667728e-01
6.846219512195131918e-01 1.179896713930475682e+00 3.241954663354306154e-01
6.856219512195133037e-01 1.180136150942484363e+00 3.246188894667945135e-01
6.866219512195134156e-01 1.180375587954492822e+00 3.250423125981584116e-01
6.876219512195133055e-01 1.180615024966501503e+00 3.254657357295222542e-01
6.886219512195131953e-01 1.180854461978509962e+00 3.258891588608860412e-01
6.896219512195133072e-01 1.181093898990518642e+00 3.263125819922499393e-01
6.906219512195134191e-01 1.181333336002527323e+00 3.267360051236138929e-01
6.916219512195133090e-01 1.181572773014535782e+00 3.271594282549776800e-01
6.926219512195131989e-01 1.181812210026544463e+00 3.275828513863415226e-01
6.936219512195133108e-01 1.182051647038552922e+00 3.279307635086838868e-01
6.946219512195134227e-01 1.182291084050561603e+00 3.282739875623800763e-01
6.956219512195133126e-01 1.182530521062570061e+00 3.286172116160762102e-01
6.966219512195132024e-01 1.182769958074578742e+00 3.289604356697723442e-01
6.976219512195133143e-01 1.183009395086587423e+00 3.293036597234685892e-01
6.986219512195134262e-01 1.183248832098595882e+00 3.296468837771647786e-01
6.996219512195133161e-01 1.183488269110604563e+00 3.299901078308609126e-01
7.006219512195132060e-01 1.183727706122613021e+00 3.303333318845571021e-01
7.016219512195133179e-01 1.183967143134621702e+00 3.306765559382532915e-01
7.026219512195134298e-01 1.184206580146630383e+00 3.310197799919495365e-01
7.036219512195133197e-01 1.184446017158638842e+00 3.313630040456456705e-01
7.046219512195132095e-01 1.184685454170647523e+00 3.317062280993418044e-01
7.056219512195133214e-01 1.184924891182655982e+00 3.320494521530379939e-01
7.066219512195134334e-01 1.185164328194664662e+00 3.323926762067342389e-01
7.076219512195133232e-01 1.185389502159323705e+00 3.327359002604303728e-01
7.086219512195132131e-01 1.185548740093664621e+00 3.330791243141265068e-01
7.096219512195133250e-01 1.185707978028005538e+00 3.334223483678226962e-01
7.106219512195134369e-01 1.185867215962346455e+00 3.337655724215189412e-01
7.116219512195133268e-01 1.186026453896687372e+00 3.341087964752150752e-01
7.126219512195132166e-01 1.186185691831028066e+00 3.344520205289112091e-01
7.136219512195133285e-01 1.186344929765368983e+00 3.347952445826074541e-01
7.146219512195134405e-01 1.186504167699709900e+00 3.351384686363036436e-01
7.156219512195133303e-01 1.186663405634050816e+00 3.354816926899997775e-01
7.166219512195132202e-01 1.186822643568391733e+00 3.358249167436959115e-01
7.176219512195133321e-01 1.186981881502732650e+00 3.361681407973921565e-01
7.186219512195134440e-01 1.187141119437073566e+00 3.365113648510883460e-01
7.196219512195133339e-01 1.187300357371414483e+00 3.368545889047844799e-01
7.206219512195132237e-01 1.187459595305755400e+00 3.371978129584806694e-01
